component_id,trial_key,page_type,task,network_type,edge_count,drawing,graph_id,accepted_index,condition_id,stimulus_path,target_community_internal,target_color,candidate_community_internal,target_node,candidate_nodes_json,correct_answer_internal,correct_answer_label
local_BI_300_fdeb_02_task,local_BI_300_fdeb_02,task,local,bipartite,300,fdeb,BI_300_02,2,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_02_fdeb_local.png,D,,B,77,"{""C"": 40, ""B"": 35, ""A"": 30}",C,C
local_BI_300_fdeb_02_subjective,local_BI_300_fdeb_02,subjective,local,bipartite,300,fdeb,BI_300_02,2,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_02_fdeb_local.png,,,,77,,,
local_BI_300_fdeb_03_task,local_BI_300_fdeb_03,task,local,bipartite,300,fdeb,BI_300_03,3,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_03_fdeb_local.png,C,,D,65,"{""A"": 86, ""C"": 78, ""B"": 96}",A,A
local_BI_300_fdeb_03_subjective,local_BI_300_fdeb_03,subjective,local,bipartite,300,fdeb,BI_300_03,3,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_03_fdeb_local.png,,,,65,,,
local_BI_300_fdeb_04_task,local_BI_300_fdeb_04,task,local,bipartite,300,fdeb,BI_300_04,4,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_04_fdeb_local.png,D,,A,89,"{""B"": 1, ""C"": 18, ""A"": 11}",B,B
local_BI_300_fdeb_04_subjective,local_BI_300_fdeb_04,subjective,local,bipartite,300,fdeb,BI_300_04,4,local__bipartite__E300__fdeb,edge-bundling/assets/stimuli/BI_300_04_fdeb_local.png,,,,89,,,
local_BI_300_epb_01_task,local_BI_300_epb_01,task,local,bipartite,300,epb,BI_300_01,1,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_01_epb_local.png,B,,C,39,"{""B"": 51, ""A"": 57, ""C"": 63}",B,B
local_BI_300_epb_01_subjective,local_BI_300_epb_01,subjective,local,bipartite,300,epb,BI_300_01,1,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_01_epb_local.png,,,,39,,,
local_BI_300_epb_02_task,local_BI_300_epb_02,task,local,bipartite,300,epb,BI_300_02,2,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_02_epb_local.png,D,,B,77,"{""C"": 40, ""B"": 35, ""A"": 30}",C,C
local_BI_300_epb_02_subjective,local_BI_300_epb_02,subjective,local,bipartite,300,epb,BI_300_02,2,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_02_epb_local.png,,,,77,,,
local_BI_300_epb_03_task,local_BI_300_epb_03,task,local,bipartite,300,epb,BI_300_03,3,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_03_epb_local.png,C,,D,65,"{""A"": 86, ""C"": 78, ""B"": 96}",A,A
local_BI_300_epb_03_subjective,local_BI_300_epb_03,subjective,local,bipartite,300,epb,BI_300_03,3,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_03_epb_local.png,,,,65,,,
local_BI_300_epb_04_task,local_BI_300_epb_04,task,local,bipartite,300,epb,BI_300_04,4,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_04_epb_local.png,D,,A,89,"{""B"": 1, ""C"": 18, ""A"": 11}",B,B
local_BI_300_epb_04_subjective,local_BI_300_epb_04,subjective,local,bipartite,300,epb,BI_300_04,4,local__bipartite__E300__epb,edge-bundling/assets/stimuli/BI_300_04_epb_local.png,,,,89,,,
local_BI_800_straight_01_task,local_BI_800_straight_01,task,local,bipartite,800,straight,BI_800_01,1,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_01_local.png,B,,D,48,"{""C"": 88, ""B"": 83, ""A"": 76}",C,C
local_BI_800_straight_01_subjective,local_BI_800_straight_01,subjective,local,bipartite,800,straight,BI_800_01,1,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_01_local.png,,,,48,,,
local_BI_800_straight_02_task,local_BI_800_straight_02,task,local,bipartite,800,straight,BI_800_02,2,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_02_local.png,A,,D,21,"{""A"": 79, ""B"": 96, ""C"": 93}",A,A
local_BI_800_straight_02_subjective,local_BI_800_straight_02,subjective,local,bipartite,800,straight,BI_800_02,2,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_02_local.png,,,,21,,,
local_BI_800_straight_03_task,local_BI_800_straight_03,task,local,bipartite,800,straight,BI_800_03,3,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_03_local.png,B,,C,46,"{""B"": 62, ""A"": 53, ""C"": 56}",B,B
local_BI_800_straight_03_subjective,local_BI_800_straight_03,subjective,local,bipartite,800,straight,BI_800_03,3,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_03_local.png,,,,46,,,
local_BI_800_straight_04_task,local_BI_800_straight_04,task,local,bipartite,800,straight,BI_800_04,4,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_04_local.png,C,,B,63,"{""C"": 32, ""A"": 27, ""B"": 29}",C,C
local_BI_800_straight_04_subjective,local_BI_800_straight_04,subjective,local,bipartite,800,straight,BI_800_04,4,local__bipartite__E800__straight,edge-bundling/assets/stimuli/BI_800_04_local.png,,,,63,,,
local_BI_800_fdeb_01_task,local_BI_800_fdeb_01,task,local,bipartite,800,fdeb,BI_800_01,1,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_01_fdeb_local.png,B,,D,48,"{""C"": 88, ""B"": 83, ""A"": 76}",C,C
local_BI_800_fdeb_01_subjective,local_BI_800_fdeb_01,subjective,local,bipartite,800,fdeb,BI_800_01,1,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_01_fdeb_local.png,,,,48,,,
local_BI_800_fdeb_02_task,local_BI_800_fdeb_02,task,local,bipartite,800,fdeb,BI_800_02,2,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_02_fdeb_local.png,A,,D,21,"{""A"": 79, ""B"": 96, ""C"": 93}",A,A
local_BI_800_fdeb_02_subjective,local_BI_800_fdeb_02,subjective,local,bipartite,800,fdeb,BI_800_02,2,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_02_fdeb_local.png,,,,21,,,
local_BI_800_fdeb_03_task,local_BI_800_fdeb_03,task,local,bipartite,800,fdeb,BI_800_03,3,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_03_fdeb_local.png,B,,C,46,"{""B"": 62, ""A"": 53, ""C"": 56}",B,B
local_BI_800_fdeb_03_subjective,local_BI_800_fdeb_03,subjective,local,bipartite,800,fdeb,BI_800_03,3,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_03_fdeb_local.png,,,,46,,,
local_BI_800_fdeb_04_task,local_BI_800_fdeb_04,task,local,bipartite,800,fdeb,BI_800_04,4,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_04_fdeb_local.png,C,,B,63,"{""C"": 32, ""A"": 27, ""B"": 29}",C,C
local_BI_800_fdeb_04_subjective,local_BI_800_fdeb_04,subjective,local,bipartite,800,fdeb,BI_800_04,4,local__bipartite__E800__fdeb,edge-bundling/assets/stimuli/BI_800_04_fdeb_local.png,,,,63,,,
local_BI_800_epb_01_task,local_BI_800_epb_01,task,local,bipartite,800,epb,BI_800_01,1,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_01_epb_local.png,B,,D,48,"{""C"": 88, ""B"": 83, ""A"": 76}",C,C
local_BI_800_epb_01_subjective,local_BI_800_epb_01,subjective,local,bipartite,800,epb,BI_800_01,1,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_01_epb_local.png,,,,48,,,
local_BI_800_epb_02_task,local_BI_800_epb_02,task,local,bipartite,800,epb,BI_800_02,2,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_02_epb_local.png,A,,D,21,"{""A"": 79, ""B"": 96, ""C"": 93}",A,A
local_BI_800_epb_02_subjective,local_BI_800_epb_02,subjective,local,bipartite,800,epb,BI_800_02,2,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_02_epb_local.png,,,,21,,,
local_BI_800_epb_03_task,local_BI_800_epb_03,task,local,bipartite,800,epb,BI_800_03,3,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_03_epb_local.png,B,,C,46,"{""B"": 62, ""A"": 53, ""C"": 56}",B,B
local_BI_800_epb_03_subjective,local_BI_800_epb_03,subjective,local,bipartite,800,epb,BI_800_03,3,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_03_epb_local.png,,,,46,,,
local_BI_800_epb_04_task,local_BI_800_epb_04,task,local,bipartite,800,epb,BI_800_04,4,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_04_epb_local.png,C,,B,63,"{""C"": 32, ""A"": 27, ""B"": 29}",C,C
local_BI_800_epb_04_subjective,local_BI_800_epb_04,subjective,local,bipartite,800,epb,BI_800_04,4,local__bipartite__E800__epb,edge-bundling/assets/stimuli/BI_800_04_epb_local.png,,,,63,,,
